cross,reference,chr,start,end,crossovers,scrossovers,Unknown,Simple_repeat,SINE/tRNA,DNA/TcMar-Stowaway,DNA/MULE-MuDR,LTR/Copia,SINE,DNA/PIF-Harbinger,Low_complexity,DNA/hAT-Tip100,DNA/hAT-Ac,LINE/RTE-BovB,DNA/TcMar,DNA/hAT-Tag1,SINE/tRNA-RTE,LTR/Gypsy,Retroposon,DNA/CMC-EnSpm,DNA,LINE/L1,rRNA,SINE?,DNA/TcMar-Pogo,SINE/tRNA-Deu-RTE,LTR,RC/Helitron,snRNA,DNA/hAT-Charlie,DNA/TcMar-Tc1,LTR/Caulimovirus,LTR/ERV1,Satellite
lycopersicum_pimpinellifolium,lycopersicum,chr7,19300000,19400000,0,0.2003703659571498,7,8,0,0,5,1,0,2,1,5,0,0,0,6,0,52,0,2,1,2,0,0,0,0,0,0,0,0,0,5,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,19400000,19500000,0,0.1803333293614348,13,4,0,0,0,3,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,19500000,19600000,0,0.1622999964252913,15,6,0,4,3,13,0,2,0,0,2,0,0,0,0,65,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,19600000,19700000,0,0.1460699967827622,19,10,0,0,8,3,0,3,1,0,0,0,0,0,0,58,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,19700000,19800000,0,0.1314629971044859,22,13,0,0,3,0,0,1,1,0,0,0,0,0,0,65,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,19800000,19900000,0,0.1183166973940373,23,2,0,2,1,2,0,0,1,0,0,0,0,0,0,78,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,19900000,20000000,0,0.1064850276546336,23,4,0,0,1,4,0,2,2,0,0,0,0,0,0,67,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,20000000,20100000,0,0.0958365248891702,24,7,0,0,0,2,0,1,2,0,0,0,0,0,0,67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,20100000,20200000,0,0.0862528724002532,12,2,0,0,0,3,0,0,0,0,0,0,0,0,0,73,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,20200000,20300000,0,0.0776275851602279,8,6,0,0,1,2,0,0,1,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,20300000,20400000,0,0.0698648266442051,19,3,0,0,0,0,0,5,0,0,1,0,0,0,0,59,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,20400000,20500000,0,0.0628783439797846,20,9,0,0,1,7,0,0,5,0,0,0,0,0,0,91,0,0,0,2,0,1,0,0,0,0,0,0,0,9,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,20500000,20600000,1,0.1565905095818061,24,13,0,2,4,12,0,1,5,1,4,0,0,0,0,51,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,20600000,20700000,1,0.2409314586236255,17,10,1,0,0,0,0,0,3,0,1,0,0,0,0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,20700000,20800000,0,0.216838312761263,10,13,1,1,6,1,0,0,2,1,0,0,0,0,0,40,0,6,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,20800000,20900000,0,0.1951544814851367,10,11,0,0,0,2,0,1,0,0,0,0,0,0,0,58,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,20900000,21000000,0,0.175639033336623,13,4,0,0,0,6,0,0,0,0,0,0,0,0,0,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,21000000,21100000,0,0.1580751300029607,13,6,0,0,0,16,0,0,1,0,3,0,0,0,0,53,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,21100000,21200000,0,0.1422676170026646,14,11,0,0,0,0,0,4,1,0,0,0,0,0,0,72,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,21200000,21300000,0,0.1280408553023982,10,2,0,0,0,4,0,0,0,0,0,0,0,0,0,68,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,21300000,21400000,0,0.1152367697721583,18,7,0,1,6,9,0,1,4,0,7,0,0,0,0,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,21400000,21500000,0,0.1037130927949425,15,18,0,0,9,10,0,2,2,1,1,0,0,0,0,32,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,21500000,21600000,0,0.0933417835154482,22,22,3,5,8,8,1,5,6,0,1,7,0,0,0,15,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,21600000,21700000,0,0.0840076051639034,13,5,0,0,0,1,0,0,1,0,0,0,0,0,0,65,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,21700000,21800000,0,0.0756068446475131,13,15,6,2,3,28,0,9,1,0,6,16,0,8,0,18,9,3,2,18,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,21800000,21900000,0,0.0680461601827618,15,5,1,0,1,10,0,1,2,1,0,0,2,1,0,65,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,21900000,22000000,0,0.0612415441644856,13,5,0,0,2,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,22000000,22100000,0,0.055117389748037,10,3,0,1,2,1,0,1,1,0,0,0,0,0,0,58,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,22100000,22200000,0,0.0496056507732333,10,3,1,0,2,7,0,5,0,0,0,0,0,0,0,57,0,1,0,8,0,0,0,0,0,1,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,22200000,22300000,0,0.04464508569591,10,9,2,0,13,10,0,0,2,0,0,0,0,3,0,73,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,22300000,22400000,0,0.040180577126319,10,8,0,1,8,7,0,0,3,0,0,0,0,0,0,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,22400000,22500000,0,0.0361625194136871,10,1,0,0,0,0,0,0,3,0,4,0,0,0,0,75,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,22500000,22600000,0,0.0325462674723184,6,7,0,2,1,15,0,0,0,0,0,0,0,0,0,45,2,7,0,0,0,0,0,1,0,0,0,0,0,10,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,22600000,22700000,0,0.0292916407250865,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,22700000,22800000,0,0.0263624766525779,15,1,0,0,0,0,0,1,1,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,22800000,22900000,0,0.0237262289873201,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,22900000,23000000,0,0.0213536060885881,13,4,0,0,0,1,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,23000000,23100000,0,0.0192182454797293,13,1,0,0,0,0,0,2,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,23100000,23200000,0,0.0172964209317563,12,2,0,0,0,4,0,0,1,1,0,0,0,0,0,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,23200000,23300000,0,0.0155667788385807,16,12,0,0,20,12,2,7,5,2,6,4,0,0,0,27,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,23300000,23400000,0,0.0140101009547226,11,6,0,0,17,4,0,5,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,23400000,23500000,0,0.0126090908592503,10,3,0,0,3,10,0,0,1,0,2,0,0,0,0,51,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,23500000,23600000,0,0.0113481817733253,3,16,2,2,3,13,0,1,1,0,4,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,23600000,23700000,0,0.0102133635959928,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,23700000,23800000,0,0.0091920272363935,6,3,0,0,0,16,0,1,1,5,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,23800000,23900000,0,0.0082728245127541,23,11,0,3,2,14,0,1,2,0,2,0,0,0,0,61,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,23900000,24000000,0,0.0074455420614787,9,9,0,4,0,17,0,2,3,3,0,2,0,2,0,55,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,24000000,24100000,0,0.0067009878553308,14,11,0,4,9,3,0,1,0,0,2,4,0,0,0,55,5,7,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,24100000,24200000,0,0.0060308890697978,13,10,0,0,0,2,0,0,0,1,1,0,0,1,0,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,24200000,24300000,0,0.005427800162818,18,23,0,1,2,4,0,0,5,0,4,0,0,1,0,47,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,24300000,24400000,0,0.0048850201465362,16,10,0,2,5,14,0,12,1,0,1,0,0,0,0,39,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,24400000,24500000,0,0.0043965181318825,19,6,0,2,6,7,1,4,0,1,1,1,0,1,1,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,24500000,24600000,0,0.0039568663186943,16,21,0,0,3,11,0,0,2,0,0,1,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,24600000,24700000,0,0.0035611796868249,42,11,0,2,15,17,1,4,1,3,6,1,0,0,0,37,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,24700000,24800000,0,0.0032050617181424,13,12,0,0,2,2,0,1,0,0,3,0,0,0,0,49,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,24800000,24900000,0,0.0028845555463281,15,8,0,0,3,3,0,2,1,0,0,0,0,0,0,50,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,24900000,25000000,0,0.0025960999916953,18,6,0,0,0,8,0,0,2,0,1,0,0,0,0,42,0,2,1,0,0,0,0,0,0,0,0,0,0,9,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,25000000,25100000,0,0.0023364899925258,10,10,0,0,0,18,0,2,4,0,2,0,0,0,0,17,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,25100000,25200000,0,0.0021028409932732,22,8,0,0,6,10,0,0,1,0,1,1,0,0,0,49,0,21,2,0,0,0,0,0,0,0,0,0,0,6,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,25200000,25300000,0,0.0018925568939459,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,25300000,25400000,0,0.0017033012045513,14,3,0,0,0,0,0,0,1,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,25400000,25500000,0,0.0015329710840961,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,25500000,25600000,0,0.0013796739756865,16,7,0,2,2,0,0,0,0,4,2,0,0,0,0,40,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,25600000,25700000,0,0.0012417065781179,18,5,0,0,0,0,0,0,2,0,0,0,0,1,0,43,0,2,0,12,0,1,0,0,0,0,0,0,0,6,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,25700000,25800000,0,0.0011175359203061,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,57,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,25800000,25900000,0,0.0010057823282755,14,4,0,0,0,0,0,0,2,0,0,0,0,0,0,70,0,4,0,12,0,0,0,0,0,0,0,0,0,1,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,25900000,26000000,0,0.0009052040954479,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,26000000,26100000,0,0.0008146836859031,10,2,0,0,1,6,0,0,1,0,0,0,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,26100000,26200000,0,0.0007332153173128,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,26200000,26300000,0,0.0006598937855815,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,26300000,26400000,0,0.0005939044070234,18,3,0,3,5,8,0,3,0,0,0,0,1,0,0,32,0,4,2,11,0,0,0,0,0,0,0,1,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,26400000,26500000,0,0.000534513966321,12,6,0,0,4,4,0,1,1,0,0,0,0,0,0,52,0,3,1,1,0,0,0,0,0,0,0,0,0,6,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,26500000,26600000,0,0.0004810625696889,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,26600000,26700000,0,0.00043295631272,24,2,0,0,1,0,0,0,0,0,0,1,0,0,0,56,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,26700000,26800000,0,0.000389660681448,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,26800000,26900000,0,0.0003506946133032,26,7,0,0,2,9,0,2,1,0,1,0,0,0,0,74,2,0,5,0,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,26900000,27000000,0,0.0003156251519729,14,16,0,1,5,14,0,6,1,0,0,0,0,0,0,40,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,27000000,27100000,0,0.0002840626367756,6,4,0,0,0,17,0,1,0,0,0,0,0,0,0,46,0,1,5,0,0,0,0,0,0,0,0,0,0,9,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,27100000,27200000,0,0.000255656373098,21,3,1,1,8,6,0,4,0,0,0,0,0,5,0,61,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,27200000,27300000,0,0.0002300907357882,9,21,0,1,3,9,0,1,6,0,0,0,0,0,0,49,4,8,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,27300000,27400000,0,0.0002070816622094,6,7,0,1,1,0,0,1,1,1,0,0,0,0,0,39,14,2,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,27400000,27500000,0,0.0001863734959884,13,9,0,0,7,8,0,3,3,0,0,1,0,0,0,53,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,27500000,27600000,0,0.0001677361463896,20,21,1,1,4,8,0,9,2,0,6,2,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,27600000,27700000,0,0.0001509625317506,12,15,1,0,3,11,0,10,4,0,0,1,0,0,0,65,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,27700000,27800000,0,0.0001358662785756,6,15,0,1,2,4,0,0,1,3,2,0,0,0,0,43,1,1,0,13,0,0,0,0,0,0,0,0,0,4,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,27800000,27900000,0,0.000122279650718,19,9,0,0,3,3,0,3,7,3,0,0,0,0,0,40,0,0,2,2,0,0,0,0,0,0,0,0,2,4,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,27900000,28000000,0,0.0001100516856462,8,4,0,0,1,0,0,2,0,0,2,0,0,0,0,67,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,28000000,28100000,0,9.904651708162082e-05,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,28100000,28200000,0,8.914186537345874e-05,13,18,1,1,22,12,0,1,4,6,2,2,0,4,0,29,3,2,1,5,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,28200000,28300000,0,8.022767883611287e-05,26,15,0,0,0,6,0,0,3,0,0,0,0,0,0,61,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,28300000,28400000,0,7.220491095250158e-05,8,5,0,0,0,0,0,0,7,0,1,1,0,0,0,45,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,28400000,28500000,0,6.498441985725142e-05,10,7,0,0,0,0,0,0,15,0,1,0,0,0,0,17,0,6,0,51,0,0,0,0,0,0,0,0,0,3,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,28500000,28600000,0,5.848597787152628e-05,6,4,0,0,0,0,0,0,10,0,0,0,0,0,0,33,0,1,0,47,0,0,0,0,0,0,0,0,0,6,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,28600000,28700000,0,5.263738008437365e-05,8,7,0,0,0,0,0,1,13,0,0,0,0,0,0,31,0,7,0,21,0,0,0,0,0,0,0,0,0,5,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,28700000,28800000,0,4.737364207593629e-05,6,2,0,0,2,11,0,0,0,0,1,0,0,0,0,59,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,28800000,28900000,0,4.263627786834266e-05,10,4,0,0,0,0,0,0,3,0,0,0,0,0,0,56,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,28900000,29000000,0,3.83726500815084e-05,26,5,0,3,6,9,0,6,1,2,0,1,0,0,0,42,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,29000000,29100000,0,3.453538507335756e-05,26,9,3,1,1,23,0,2,1,2,3,0,0,0,0,31,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,29100000,29200000,0,3.10818465660218e-05,19,9,0,0,1,13,0,0,7,0,1,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,29200000,29300000,1,0.1000279736619094,3,4,0,0,3,11,0,1,0,0,2,0,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,29300000,29400000,0,0.0900251762957184,36,17,0,1,5,3,0,1,0,2,2,10,1,0,1,33,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,29400000,29500000,0,0.0810226586661466,18,14,0,0,4,0,0,0,0,0,0,0,0,0,0,46,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,29500000,29600000,0,0.0729203927995319,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,29600000,29700000,0,0.0656283535195787,12,10,0,0,1,0,0,0,0,0,0,0,0,0,0,34,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,29700000,29800000,0,0.0590655181676208,26,13,0,1,2,1,0,0,0,0,0,0,0,0,0,50,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,29800000,29900000,0,0.0531589663508588,3,5,0,1,0,9,0,0,1,0,4,0,0,0,0,55,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,29900000,30000000,0,0.0478430697157729,7,3,0,0,0,0,0,0,0,0,2,0,0,0,0,61,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,30000000,30100000,0,0.0430587627441956,13,4,0,0,1,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,30100000,30200000,2,0.238752886469776,14,2,0,0,0,3,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,30200000,30300000,0,0.2148775978227984,6,21,0,0,3,9,0,2,2,1,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,30300000,30400000,0,0.1933898380405186,14,4,0,0,2,12,0,5,0,0,0,0,0,0,0,39,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,30400000,30500000,0,0.1740508542364667,15,7,0,1,1,14,0,3,4,1,1,3,0,2,0,50,0,1,2,3,1,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,30500000,30600000,0,0.1566457688128201,10,5,0,0,0,26,0,2,1,1,0,0,0,0,0,27,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,30600000,30700000,0,0.1409811919315381,8,15,0,0,1,19,0,5,0,0,6,0,0,0,0,47,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,30700000,30800000,0,0.1268830727383842,11,22,0,0,3,13,0,0,4,1,2,0,0,0,0,58,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,30800000,30900000,0,0.1141947654645458,14,7,0,3,1,8,0,2,2,0,0,0,0,0,0,25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,30900000,31000000,0,0.1027752889180912,16,1,0,0,1,0,0,0,1,1,0,0,0,0,0,54,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,31000000,31100000,0,0.0924977600262821,5,2,0,0,1,3,0,0,0,0,0,0,0,0,0,40,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,31100000,31200000,0,0.0832479840236539,8,10,0,0,2,6,0,0,1,0,1,0,0,0,0,63,0,7,0,4,0,0,0,0,1,0,0,0,0,0,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,31200000,31300000,0,0.0749231856212885,13,9,0,0,1,13,0,1,1,0,2,0,0,0,0,40,0,2,0,0,0,1,0,0,0,0,0,0,0,6,0.0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,31300000,31400000,0,0.0674308670591597,18,8,0,1,2,6,0,0,0,0,0,0,0,0,0,59,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0
