cross,reference,chr,start,end,crossovers,scrossovers,gene,mRNA,exon,CDS
lycopersicum_pimpinellifolium,lycopersicum,chr7,41700000,41800000,0,0.0418163719672486,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,41800000,41900000,0,0.0376347347705238,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr7,41900000,42000000,0,0.0338712612934714,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,42000000,42100000,0,0.0304841351641242,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,42100000,42200000,0,0.0274357216477118,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,42200000,42300000,0,0.0246921494829406,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,42300000,42400000,0,0.0222229345346466,3,3,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr7,42400000,42500000,0,0.0200006410811819,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,42500000,42600000,0,0.0180005769730637,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,42600000,42700000,0,0.0162005192757573,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,42700000,42800000,0,0.0145804673481816,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,42800000,42900000,0,0.0131224206133634,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,42900000,43000000,0,0.0118101785520271,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,43000000,43100000,0,0.0106291606968244,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,43100000,43200000,0,0.0095662446271419,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,43200000,43300000,0,0.0086096201644277,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,43300000,43400000,0,0.007748658147985,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,43400000,43500000,0,0.0069737923331865,2,2,8,6
lycopersicum_pimpinellifolium,lycopersicum,chr7,43500000,43600000,0,0.0062764130998678,0,0,2,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,43600000,43700000,0,0.005648771789881,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,43700000,43800000,0,0.0050838946108929,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,43800000,43900000,0,0.0045755051498036,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,43900000,44000000,0,0.0041179546348232,5,5,15,14
lycopersicum_pimpinellifolium,lycopersicum,chr7,44000000,44100000,0,0.0037061591713409,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr7,44100000,44200000,0,0.0033355432542068,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr7,44200000,44300000,0,0.0030019889287861,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,44300000,44400000,0,0.0027017900359075,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,44400000,44500000,0,0.0024316110323168,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,44500000,44600000,0,0.0021884499290851,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,44600000,44700000,0,0.0019696049361766,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,44700000,44800000,0,0.0017726444425589,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,44800000,44900000,0,0.001595379998303,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,44900000,45000000,1,0.1014358419984727,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,45000000,45100000,1,0.1912922577986255,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,45100000,45200000,0,0.1721630320187629,4,4,23,22
lycopersicum_pimpinellifolium,lycopersicum,chr7,45200000,45300000,0,0.1549467288168866,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr7,45300000,45400000,0,0.139452055935198,4,4,35,35
lycopersicum_pimpinellifolium,lycopersicum,chr7,45400000,45500000,1,0.2255068503416782,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,45500000,45600000,0,0.2029561653075104,1,1,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr7,45600000,45700000,0,0.1826605487767593,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,45700000,45800000,0,0.1643944938990834,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,45800000,45900000,0,0.147955044509175,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,45900000,46000000,0,0.1331595400582575,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,46000000,46100000,0,0.1198435860524318,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,46100000,46200000,0,0.1078592274471886,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,46200000,46300000,0,0.0970733047024697,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,46300000,46400000,0,0.0873659742322228,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr7,46400000,46500000,0,0.0786293768090005,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,46500000,46600000,0,0.0707664391281004,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,46600000,46700000,0,0.0636897952152904,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,46700000,46800000,0,0.0573208156937613,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr7,46800000,46900000,1,0.1515887341243852,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,46900000,47000000,0,0.1364298607119467,3,3,30,20
lycopersicum_pimpinellifolium,lycopersicum,chr7,47000000,47100000,0,0.122786874640752,2,2,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr7,47100000,47200000,0,0.1105081871766768,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,47200000,47300000,1,0.1994573684590092,6,6,19,19
lycopersicum_pimpinellifolium,lycopersicum,chr7,47300000,47400000,0,0.1795116316131082,3,3,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr7,47400000,47500000,0,0.1615604684517974,4,4,23,22
lycopersicum_pimpinellifolium,lycopersicum,chr7,47500000,47600000,0,0.1454044216066177,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr7,47600000,47700000,0,0.1308639794459559,1,1,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr7,47700000,47800000,0,0.1177775815013603,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,47800000,47900000,0,0.1059998233512243,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,47900000,48000000,0,0.0953998410161018,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,48000000,48100000,0,0.0858598569144917,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,48100000,48200000,0,0.0772738712230425,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,48200000,48300000,0,0.0695464841007382,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,48300000,48400000,0,0.0625918356906644,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr7,48400000,48500000,0,0.056332652121598,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,48500000,48600000,0,0.0506993869094382,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,48600000,48700000,0,0.0456294482184943,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,48700000,48800000,0,0.0410665033966449,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,48800000,48900000,0,0.0369598530569804,2,2,6,4
lycopersicum_pimpinellifolium,lycopersicum,chr7,48900000,49000000,0,0.0332638677512824,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr7,49000000,49100000,0,0.0299374809761541,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr7,49100000,49200000,0,0.0269437328785387,3,3,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr7,49200000,49300000,0,0.0242493595906848,5,5,40,40
lycopersicum_pimpinellifolium,lycopersicum,chr7,49300000,49400000,0,0.0218244236316164,1,1,5,4
lycopersicum_pimpinellifolium,lycopersicum,chr7,49400000,49500000,0,0.0196419812684547,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,49500000,49600000,0,0.0176777831416092,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr7,49600000,49700000,0,0.0159100048274483,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,49700000,49800000,0,0.0143190043447035,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,49800000,49900000,0,0.0128871039102331,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,49900000,50000000,0,0.0115983935192098,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,50000000,50100000,0,0.0104385541672888,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,50100000,50200000,0,0.0093946987505599,3,3,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr7,50200000,50300000,0,0.0084552288755039,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,50300000,50400000,0,0.0076097059879535,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,50400000,50500000,0,0.0068487353891582,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,50500000,50600000,0,0.0061638618502424,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,50600000,50700000,0,0.0055474756652181,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,50700000,50800000,0,0.0049927280986963,4,4,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr7,50800000,50900000,0,0.0044934552888267,2,2,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr7,50900000,51000000,0,0.004044109759944,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,51000000,51100000,0,0.0036396987839496,4,4,17,17
lycopersicum_pimpinellifolium,lycopersicum,chr7,51100000,51200000,0,0.0032757289055546,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,51200000,51300000,0,0.0029481560149992,2,2,17,14
lycopersicum_pimpinellifolium,lycopersicum,chr7,51300000,51400000,0,0.0026533404134992,5,5,26,25
lycopersicum_pimpinellifolium,lycopersicum,chr7,51400000,51500000,0,0.0023880063721493,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr7,51500000,51600000,0,0.0021492057349344,2,2,5,3
lycopersicum_pimpinellifolium,lycopersicum,chr7,51600000,51700000,0,0.0019342851614409,3,3,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr7,51700000,51800000,0,0.0017408566452968,3,3,49,49
lycopersicum_pimpinellifolium,lycopersicum,chr7,51800000,51900000,0,0.0015667709807671,4,4,22,22
lycopersicum_pimpinellifolium,lycopersicum,chr7,51900000,52000000,0,0.0014100938826904,2,2,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr7,52000000,52100000,0,0.0012690844944214,7,7,28,28
lycopersicum_pimpinellifolium,lycopersicum,chr7,52100000,52200000,0,0.0011421760449792,2,2,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr7,52200000,52300000,0,0.0010279584404813,2,2,11,8
lycopersicum_pimpinellifolium,lycopersicum,chr7,52300000,52400000,0,0.0009251625964332,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,52400000,52500000,0,0.0008326463367898,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,52500000,52600000,0,0.0007493817031109,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,52600000,52700000,0,0.0006744435327998,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr7,52700000,52800000,0,0.0006069991795198,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,52800000,52900000,0,0.0005462992615678,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,52900000,53000000,0,0.000491669335411,2,2,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr7,53000000,53100000,0,0.0004425024018699,3,3,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr7,53100000,53200000,0,0.0003982521616829,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr7,53200000,53300000,0,0.0003584269455146,2,2,24,24
lycopersicum_pimpinellifolium,lycopersicum,chr7,53300000,53400000,0,0.0003225842509632,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,53400000,53500000,0,0.0002903258258668,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,53500000,53600000,0,0.0002612932432801,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,53600000,53700000,0,0.0002351639189521,3,3,25,25
lycopersicum_pimpinellifolium,lycopersicum,chr7,53700000,53800000,0,0.0002116475270569,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr7,53800000,53900000,0,0.0001904827743512,6,6,29,28
lycopersicum_pimpinellifolium,lycopersicum,chr7,53900000,54000000,0,0.0001714344969161,9,9,31,24
lycopersicum_pimpinellifolium,lycopersicum,chr7,54000000,54100000,0,0.0001542910472245,1,1,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr7,54100000,54200000,0,0.000138861942502,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,54200000,54300000,0,0.0001249757482518,4,4,22,22
lycopersicum_pimpinellifolium,lycopersicum,chr7,54300000,54400000,0,0.0001124781734266,3,3,18,18
lycopersicum_pimpinellifolium,lycopersicum,chr7,54400000,54500000,0,0.000101230356084,3,3,19,19
lycopersicum_pimpinellifolium,lycopersicum,chr7,54500000,54600000,0,9.110732047560753e-05,3,3,10,9
lycopersicum_pimpinellifolium,lycopersicum,chr7,54600000,54700000,0,8.199658842804676e-05,3,3,26,24
lycopersicum_pimpinellifolium,lycopersicum,chr7,54700000,54800000,0,7.379692958524208e-05,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr7,54800000,54900000,0,6.641723662671788e-05,3,3,27,24
lycopersicum_pimpinellifolium,lycopersicum,chr7,54900000,55000000,1,0.100059775512964,5,5,17,15
lycopersicum_pimpinellifolium,lycopersicum,chr7,55000000,55100000,0,0.0900537979616676,3,3,15,10
lycopersicum_pimpinellifolium,lycopersicum,chr7,55100000,55200000,0,0.0810484181655008,5,5,38,36
lycopersicum_pimpinellifolium,lycopersicum,chr7,55200000,55300000,0,0.0729435763489508,7,7,36,36
lycopersicum_pimpinellifolium,lycopersicum,chr7,55300000,55400000,0,0.0656492187140557,10,10,44,39
lycopersicum_pimpinellifolium,lycopersicum,chr7,55400000,55500000,1,0.1590842968426501,3,3,16,16
lycopersicum_pimpinellifolium,lycopersicum,chr7,55500000,55600000,0,0.1431758671583851,5,5,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr7,55600000,55700000,0,0.1288582804425466,4,4,28,28
lycopersicum_pimpinellifolium,lycopersicum,chr7,55700000,55800000,0,0.1159724523982919,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr7,55800000,55900000,0,0.1043752071584627,7,7,49,48
lycopersicum_pimpinellifolium,lycopersicum,chr7,55900000,56000000,0,0.0939376864426165,7,7,35,30
lycopersicum_pimpinellifolium,lycopersicum,chr7,56000000,56100000,0,0.0845439177983548,7,7,27,22
lycopersicum_pimpinellifolium,lycopersicum,chr7,56100000,56200000,0,0.0760895260185193,8,8,42,36
lycopersicum_pimpinellifolium,lycopersicum,chr7,56200000,56300000,0,0.0684805734166674,6,6,36,35
lycopersicum_pimpinellifolium,lycopersicum,chr7,56300000,56400000,1,0.1616325160750007,11,11,28,28
lycopersicum_pimpinellifolium,lycopersicum,chr7,56400000,56500000,0,0.1454692644675006,6,6,9,9
lycopersicum_pimpinellifolium,lycopersicum,chr7,56500000,56600000,0,0.1309223380207505,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr7,56600000,56700000,0,0.1178301042186755,9,9,22,22
lycopersicum_pimpinellifolium,lycopersicum,chr7,56700000,56800000,0,0.1060470937968079,5,5,28,23
lycopersicum_pimpinellifolium,lycopersicum,chr7,56800000,56900000,0,0.0954423844171271,7,7,33,31
lycopersicum_pimpinellifolium,lycopersicum,chr7,56900000,57000000,0,0.0858981459754144,4,4,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr7,57000000,57100000,0,0.077308331377873,4,4,13,12
lycopersicum_pimpinellifolium,lycopersicum,chr7,57100000,57200000,0,0.0695774982400857,5,5,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr7,57200000,57300000,0,0.0626197484160771,2,2,11,10
lycopersicum_pimpinellifolium,lycopersicum,chr7,57300000,57400000,0,0.0563577735744694,5,5,54,48
lycopersicum_pimpinellifolium,lycopersicum,chr7,57400000,57500000,0,0.0507219962170224,10,10,35,35
lycopersicum_pimpinellifolium,lycopersicum,chr7,57500000,57600000,0,0.0456497965953202,8,8,51,49
lycopersicum_pimpinellifolium,lycopersicum,chr7,57600000,57700000,0,0.0410848169357882,6,6,49,48
lycopersicum_pimpinellifolium,lycopersicum,chr7,57700000,57800000,0,0.0369763352422093,8,8,56,51
lycopersicum_pimpinellifolium,lycopersicum,chr7,57800000,57900000,0,0.0332787017179884,9,9,36,35
lycopersicum_pimpinellifolium,lycopersicum,chr7,57900000,58000000,0,0.0299508315461896,7,7,32,29
lycopersicum_pimpinellifolium,lycopersicum,chr7,58000000,58100000,0,0.0269557483915706,7,7,33,33
lycopersicum_pimpinellifolium,lycopersicum,chr7,58100000,58200000,0,0.0242601735524135,10,10,61,60
lycopersicum_pimpinellifolium,lycopersicum,chr7,58200000,58300000,0,0.0218341561971722,14,14,60,59
lycopersicum_pimpinellifolium,lycopersicum,chr7,58300000,58400000,1,0.119650740577455,11,11,72,67
lycopersicum_pimpinellifolium,lycopersicum,chr7,58400000,58500000,2,0.3076856665197095,7,7,26,24
lycopersicum_pimpinellifolium,lycopersicum,chr7,58500000,58600000,0,0.2769170998677386,12,12,33,32
lycopersicum_pimpinellifolium,lycopersicum,chr7,58600000,58700000,0,0.2492253898809647,3,3,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr7,58700000,58800000,0,0.2243028508928682,6,6,33,33
lycopersicum_pimpinellifolium,lycopersicum,chr7,58800000,58900000,0,0.2018725658035814,12,12,62,58
lycopersicum_pimpinellifolium,lycopersicum,chr7,58900000,59000000,0,0.1816853092232233,11,11,38,32
lycopersicum_pimpinellifolium,lycopersicum,chr7,59000000,59100000,0,0.163516778300901,10,10,40,39
lycopersicum_pimpinellifolium,lycopersicum,chr7,59100000,59200000,0,0.1471651004708109,10,10,44,42
lycopersicum_pimpinellifolium,lycopersicum,chr7,59200000,59300000,0,0.1324485904237298,4,4,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr7,59300000,59400000,0,0.1192037313813568,5,5,26,26
lycopersicum_pimpinellifolium,lycopersicum,chr7,59400000,59500000,1,0.2072833582432212,14,14,73,70
lycopersicum_pimpinellifolium,lycopersicum,chr7,59500000,59600000,0,0.186555022418899,10,10,41,40
lycopersicum_pimpinellifolium,lycopersicum,chr7,59600000,59700000,0,0.1678995201770091,12,12,68,64
lycopersicum_pimpinellifolium,lycopersicum,chr7,59700000,59800000,1,0.2511095681593082,9,9,34,30
lycopersicum_pimpinellifolium,lycopersicum,chr7,59800000,59900000,0,0.2259986113433774,9,9,47,47
lycopersicum_pimpinellifolium,lycopersicum,chr7,59900000,60000000,0,0.2033987502090397,10,10,48,40
lycopersicum_pimpinellifolium,lycopersicum,chr7,60000000,60100000,0,0.1830588751881357,5,5,28,27
lycopersicum_pimpinellifolium,lycopersicum,chr7,60100000,60200000,0,0.1647529876693221,4,4,18,18
lycopersicum_pimpinellifolium,lycopersicum,chr7,60200000,60300000,1,0.2482776889023899,4,4,28,28
lycopersicum_pimpinellifolium,lycopersicum,chr7,60300000,60400000,0,0.2234499200121509,9,9,22,21
lycopersicum_pimpinellifolium,lycopersicum,chr7,60400000,60500000,0,0.2011049280109358,11,11,77,76
lycopersicum_pimpinellifolium,lycopersicum,chr7,60500000,60600000,0,0.1809944352098423,9,9,59,58
lycopersicum_pimpinellifolium,lycopersicum,chr7,60600000,60700000,0,0.162894991688858,15,15,40,38
lycopersicum_pimpinellifolium,lycopersicum,chr7,60700000,60800000,1,0.2466054925199722,9,9,62,62
lycopersicum_pimpinellifolium,lycopersicum,chr7,60800000,60900000,0,0.221944943267975,12,12,56,53
lycopersicum_pimpinellifolium,lycopersicum,chr7,60900000,61000000,1,0.2997504489411775,13,13,56,56
lycopersicum_pimpinellifolium,lycopersicum,chr7,61000000,61100000,0,0.2697754040470598,11,11,57,48
lycopersicum_pimpinellifolium,lycopersicum,chr7,61100000,61200000,0,0.2427978636423538,12,12,31,31
lycopersicum_pimpinellifolium,lycopersicum,chr7,61200000,61300000,0,0.2185180772781184,14,14,49,48
lycopersicum_pimpinellifolium,lycopersicum,chr7,61300000,61400000,2,0.3966662695503066,8,8,15,14
lycopersicum_pimpinellifolium,lycopersicum,chr7,61400000,61500000,1,0.4569996425952759,10,10,45,43
lycopersicum_pimpinellifolium,lycopersicum,chr7,61500000,61600000,0,0.4112996783357483,11,11,43,41
lycopersicum_pimpinellifolium,lycopersicum,chr7,61600000,61700000,2,0.5701697105021735,9,9,46,40
lycopersicum_pimpinellifolium,lycopersicum,chr7,61700000,61800000,2,0.7131527394519561,14,14,41,38
lycopersicum_pimpinellifolium,lycopersicum,chr7,61800000,61900000,0,0.6418374655067606,12,12,51,49
lycopersicum_pimpinellifolium,lycopersicum,chr7,61900000,62000000,1,0.6776537189560845,9,9,44,42
lycopersicum_pimpinellifolium,lycopersicum,chr7,62000000,62100000,0,0.6098883470604761,12,12,80,77
lycopersicum_pimpinellifolium,lycopersicum,chr7,62100000,62200000,1,0.6488995123544286,12,12,83,82
lycopersicum_pimpinellifolium,lycopersicum,chr7,62200000,62300000,1,0.6840095611189857,11,11,62,61
lycopersicum_pimpinellifolium,lycopersicum,chr7,62300000,62400000,0,0.6156086050070871,10,10,31,30
lycopersicum_pimpinellifolium,lycopersicum,chr7,62400000,62500000,0,0.5540477445063784,15,15,39,36
